	otu_id	size_denoised	size_clustered	kingdom	domain	phyllum	class	order	family	genus	species	closest_match	percent_identity	sample
1250	centroid=f7a222f0a447a3a47dbf74d4fab3e4c7c1e399da;size=6;;seqs=1	6	1	Eukaryota	TSAR	Rhizaria-Cercozoa	Filosa-Sarcomonadea	Glissomonadida	Glissomonadida_X	Glissomonadida_XX	Glissomonadida_XX_sp.	AY082981	90.8	Th16_18S
1251	centroid=41c220a618d74c776ce38b2c9c17a93ecaed0cdd;size=5;;seqs=1	5	1	Eukaryota	Obazoa	Opisthokonta-Fungi	Chytridiomycota	Gromochytriales	Gromochytriaceae	Gromochytrium	Gromochytrium_mamkaevae	KF586842	92.5	Th16_18S
1252	centroid=63956e8a636bad195ebb83956912602e33425bcc;size=5;;seqs=1	5	1	Eukaryota	TSAR	Rhizaria-Cercozoa	Filosa-Sarcomonadea	Glissomonadida	Glissomonadida_X	Glissomonadida_XX	Glissomonadida_XX_sp.	AY082981	97.1	Th16_18S
1253	centroid=500096e6e97d748be68eaab01c446fc5bb51e6e3;size=5;;seqs=3	5	3	Eukaryota	TSAR	Alveolata-Ciliophora	Spirotrichea	Euplotia	Aspidiscidae	Aspidisca	Aspidisca_sp.	FJ577826	99.7	Th16_18S
1254	centroid=52c558cbaae62fbb5a87755f6cd7670cd4df72fc;size=5;;seqs=1	5	1	Eukaryota	Amoebozoa	Tubulinea-Tubulinea_X	Elardia	Leptomyxida	Leptomyxidae	Leptomyxa	Leptomyxa_neglecta	KT945251	90.7	Th16_18S
1255	centroid=8a4520f08c63bf4f9f7b48d485ad3323126688f0;size=5;;seqs=2	5	2	Eukaryota	TSAR	Alveolata-Chrompodellids	Colpodellidea	Colpodellida	Colpodellaceae	Colpodella	Colpodella_sp.	JF754436	95.3	Th16_18S
1256	centroid=5bcfeb24b791f401907ac60b672a78ac550d0440;size=5;;seqs=2	5	2	Eukaryota	TSAR	Stramenopiles-Gyrista	Chrysophyceae	Hibberdiales	Hibberdiaceae	Chrysocapsa_Clade2	Chrysocapsa_sp.	EF165130	94.7	Th16_18S
1257	centroid=7e806cc6787a54e5c468155dc2656aec1ef63eaf;size=5;;seqs=1	5	1	Eukaryota	TSAR	Alveolata-Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Leidyana2	Gregarina_tropica	FJ459749	92.4	Th16_18S
1258	centroid=b51d6eb07061abe3b53b012fb838c3573a8f1d35;size=5;;seqs=1	5	1	Eukaryota	Amoebozoa	Tubulinea-Tubulinea_X	Elardia	Euamoebida	Vermamoebidae	Vermamoeba	Vermamoeba_vermiformis	KC188996	99.7	Th16_18S
1259	centroid=ab480d643dd053ee68c327c2de4755a3b7bcf424;size=6;;seqs=2	6	2	Eukaryota	Amoebozoa	Discosea-Discosea_X	Centramoebia	Himatismenida	Parvamoebidae	Parvamoeba	Parvamoeba_sp.	GQ330604	84.4	Th16_18S
1260	centroid=e3ca26ebd92c9a3dce0efc33ca7be041088c76d2;size=5;;seqs=7	5	7	Eukaryota	TSAR	Alveolata-Ciliophora	Oligohymenophorea	Peritrichia_2	Sessilida	Opisthonecta	Opisthonecta_minima	EF417834	97.7	Th16_18S
1261	centroid=abc68f6dee6012432f87f86c946e65b3d843b245;size=7;;seqs=1	7	1	Eukaryota	Excavata	Discoba-Euglenozoa	Euglenida	Euglenida_X	Anisonemidae	Anisonema	Anisonema_sp.	AY048919	99.1	Th16_18S
1262	centroid=5ac52d818a01c47c3a2f2748e9838636f4adf0b0;size=5;;seqs=1	5	1	Eukaryota	Obazoa	Opisthokonta-Fungi	Rozellomycota	Rozellomycota_X	Rozellomycota_XX	Rozellomycota_XXX	Rozellomycota_XXX_sp.	FJ577810	90.5	Th16_18S
1263	centroid=ff65bfa19c87fdf6092c6fd2e583cc6e76b91d43;size=5;;seqs=1	5	1	Eukaryota	TSAR	Rhizaria-Cercozoa	Endomyxa	Vampyrellida	Sericomyxidae	Sericomyxidae_X	Sericomyxidae_XX	AF372743	95.9	Th16_18S
1264	centroid=b345f75fac046b72ccd04822db6c3a9825ec8629;size=5;;seqs=1	5	1	Eukaryota	TSAR	Alveolata-Chrompodellids	Colpodellidea	Colpodellida	Alphamonaceae	Alphamonas	Alphamonas_sp.	GU067926	87.4	Th16_18S
1265	centroid=a80860618e4809cf8fe4034db9f71edb8f340d39;size=5;;seqs=1	5	1	Eukaryota	TSAR	Rhizaria-Cercozoa	Filosa-Granofilosea	Limnofilida	Limnofilidae	Limnofilidae_X	Limnofilidae_X_sp.	AB534330	98.7	Th16_18S
1266	centroid=19b878b35c3c753ac3ac880631f849f098df6987;size=4;;seqs=1	4	1	Eukaryota	TSAR	Rhizaria-Cercozoa	Filosa-Thecofilosea	Filosa-Thecofilosea_X	Mataza-lineage	Mataza-lineage_X	Mataza-lineage_X_sp.	AB695520	96.4	Th16_18S
1267	centroid=23ff4da817221da6dd7966865c589139eecded52;size=4;;seqs=2	4	2	Eukaryota	Archaeplastida	Rhodophyta-Rhodophyta_X	Bangiophyceae	Cyanidiales	Cyanidiales_X	Cyanidiales_XX	Cyanidiales_XX_sp.	AB695530	94.8	Th16_18S
1268	centroid=df8755ad9fe683fea1c7f381cc859046db590833;size=5;;seqs=1	5	1	Eukaryota	Obazoa	Opisthokonta-Fungi	Mucoromycota	Mucoromycotina	Umbelopsidales	Umbelopsis	Umbelopsis_ramanniana	DQ322627	99.8	Th16_18S
1269	centroid=403b9a83192fca5bc01b83cf2080cc34b6d63de6;size=4;;seqs=1	4	1	Eukaryota	Amoebozoa	Discosea-Discosea_X	Flabellinia	Vannellida	Vannellidae	Ripella	Ripella_platypodia	MF683472	93.3	Th16_18S
1270	centroid=3fff1df7d02210b7525ed46e3b76256c3e5b66d8;size=4;;seqs=1	4	1	Eukaryota	Obazoa	Opisthokonta-Metazoa	Platyhelminthes	Turbellaria	Catenulida	Stenostomum	Stenostomum_leucops_aquariorum	AJ012519	97.6	Th16_18S
1271	centroid=0c30a0c3b3de062ea86d2a25db61507cd54378cf;size=4;;seqs=1	4	1	Eukaryota	Haptista	Haptophyta-Haptophyta_X	Pavlovophyceae	Pavlovales	Pavlovaceae	Diacronema	Diacronema_vlkianum	AJ515246	96.7	Th16_18S
1272	centroid=182cdada475bca3a052fa5138f38976b39f67a96;size=4;;seqs=35	4	35	Eukaryota	TSAR	Stramenopiles-Gyrista	Chrysophyceae	Synurales	Synuraceae	Mallomonas	Mallomonas_torquata	KM817887	98.1	Th16_18S
1273	centroid=2bd9797bccaa64f4c411e56775bf6a0fdbe0d986;size=4;;seqs=1	4	1	Eukaryota	TSAR	Rhizaria-Cercozoa	Endomyxa-Phytomyxea	Plasmodiophorida	Plasmodiophorida_X	Spongospora	Spongospora_nasturtii	AF310901	94.7	Th16_18S
1274	centroid=4ce98481aa19e7a3a1850f4d20680af2486158a6;size=4;;seqs=3	4	3	Eukaryota	Obazoa	Opisthokonta-Fungi	Zoopagomycota	Kickxellomycotina	Harpellales	Mycoemilia	Mycoemilia_scoparia	AB287985	97.0	Th16_18S
1275	centroid=50801b10828dfe5bf292b3d8cc7fa85c8aa6c57d;size=4;;seqs=1	4	1	Eukaryota	Excavata	Metamonada-Fornicata	Fornicata_X	Diplomonadida	Hexamitidae	Giardia	Giardia_intestinalis	X52949	92.4	Th16_18S
1276	centroid=7c7464c3ef5806f6e76359522538c86ac96b4323;size=4;;seqs=2	4	2	Eukaryota	TSAR	Alveolata-Perkinsea	Perkinsida	Perkinsida_X	Perkinsida_XX	Perkinsida_XXX	Perkinsida_XXX_sp.	DQ244038	94.3	Th16_18S
1277	centroid=84b068479ee8e28a6a32af951fa8605719595f51;size=4;;seqs=2	4	2	Eukaryota	TSAR	Stramenopiles-Bigyra	Bicoecea	Bicoecales	Bicoecaceae	Bicosoeca	Bicosoeca_sp.	GU290103	95.3	Th16_18S
1278	centroid=5f88b8d55e087671c47083929ee73371e41e6d30;size=4;;seqs=56	4	56	Eukaryota	Obazoa	Opisthokonta-Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Dothidea	Dothidea_ribesia	AY016343	98.5	Th16_18S
1279	centroid=66b5168b6cf7aad0d2a85bc6c19ada349d90157c;size=4;;seqs=1	4	1	Eukaryota	Obazoa	Opisthokonta-Fungi	Rozellomycota	Rozellomycota_X	Rozellomycota_XX	Rozellomycota_XXX	Rozellomycota_XXX_sp.	EU910604	96.2	Th16_18S
1280	centroid=8d69d086e275089a309bf44b522490e91ab5f6ab;size=5;;seqs=1	5	1	Eukaryota	TSAR	Stramenopiles-Gyrista	Bacillariophyceae	Bacillariales	Bacillariaceae	Fragilariopsis	Fragilariopsis_kerguelensis	LR812489	96.7	Th16_18S
1281	centroid=4c4d1c13a81ac71c7f77ae923062959402bc958d;size=4;;seqs=4	4	4	Eukaryota	Obazoa	Opisthokonta-Fungi	Zoopagomycota	Zoopagomycota_X	Zoopagomycota_XX	Zoopagomycota_XXX	Zoopagomycota_XXX_sp.	AB534323	96.1	Th16_18S
1282	centroid=87735031dde9a53f0361d81055b0a09f4ea3fc37;size=4;;seqs=1	4	1	Eukaryota	TSAR	Alveolata-Ciliophora	Phyllopharyngea	Synhymenia	Orthodonellidae	Arcanisutura	Arcanisutura_chongmingensis	KY652917	94.6	Th16_18S
1283	centroid=f285995fae1ccfb6cabd19ae87b9f68581f8ca39;size=5;;seqs=1	5	1	Eukaryota	Excavata	Metamonada-Fornicata	Fornicata_X	Diplomonadida	Hexamitidae	Giardia	Giardia_intestinalis	X52949	89.8	Th16_18S
1284	centroid=9c9120aa242e5863064f741207ecbbd36e5366cf;size=4;;seqs=1	4	1	Eukaryota	Archaeplastida	Streptophyta-Streptophyta_X	Zygnemophyceae	Zygnemophyceae_X	Zygnemophyceae_XX	Spirogyra	Spirogyra_sp.	AJ428074	99.9	Th16_18S
1285	centroid=56350130b4a257270947f57de4013e2dc1e7411f;size=4;;seqs=1	4	1	Eukaryota	Excavata	Discoba-Euglenozoa	Euglenida	Petalomonadida	Eupetalomonads_X	Eupetalomonads_XX	Eupetalomonads_XX_sp.	AY821957	78.8	Th16_18S
1286	centroid=476d3250f36a3e0c865b8243769ae38a25150665;size=4;;seqs=1	4	1	Eukaryota	TSAR	Stramenopiles-Gyrista	Bacillariophyceae	Bacillariales	Bacillariaceae	Fragilariopsis	Fragilariopsis_kerguelensis	LR812489	94.5	Th16_18S
1287	centroid=55e7d7497f90a1034969af50c124a85262249c83;size=4;;seqs=1	4	1	Eukaryota	TSAR	Stramenopiles-Gyrista	Bacillariophyceae	Bacillariales	Bacillariaceae	Fragilariopsis	Fragilariopsis_kerguelensis	LR812489	95.6	Th16_18S
1288	centroid=bfb481d8843cd070fcdad683e63f4b71fa789c80;size=4;;seqs=1	4	1	Eukaryota	TSAR	Rhizaria-Cercozoa	Endomyxa	Vampyrellida	Arachnulidae	Arachnula	Arachnula_X	EU910611	91.3	Th16_18S
1289	centroid=9d6af40db4bfcda4d9a32ea6eb8edd85dcc61b9e;size=4;;seqs=2	4	2	Eukaryota	Amoebozoa	Evosea-Evosea_X	Variosea	Fractovitellida	Schizoplasmodiidae	Ceratiomyxella	Ceratiomyxella_tahitiensis	FJ544419	92.1	Th16_18S
1290	centroid=ca9f3505db30a844ec8bf3aea5346b9966029d9f;size=4;;seqs=15	4	15	Eukaryota	Obazoa	Opisthokonta-Fungi	Chytridiomycota	Spizellomycetales	Spizellomycetales_X	Spizellomycetales_XX	Spizellomycetales_XX_sp.	KC670607	97.3	Th16_18S
1291	centroid=6526ea6bd462e16c35ab2124fdda64c8ce3d1c60;size=4;;seqs=1	4	1	Eukaryota	Amoebozoa	Discosea-Discosea_X	Centramoebia	Himatismenida	Parvamoebidae	Parvamoeba	Parvamoeba_sp.	GQ330604	95.3	Th16_18S
1292	centroid=ae031ff83b31f264424daf865487944c4f6f8475;size=4;;seqs=1	4	1	Eukaryota	Amoebozoa	Evosea-Evosea_X	Variosea	Variosea_X	Ischnamoebidae	Ischnamoeba	Ischnamoeba_montana	KP864092	99.7	Th16_18S
1293	centroid=f72e7e6d114c7dc844fd9e8fb02d4b2533065999;size=4;;seqs=2	4	2	Eukaryota	TSAR	Rhizaria-Cercozoa	Filosa-Sarcomonadea	Glissomonadida	Allapsidae	Group-Te	Group_Te_sp.	EF023415	99.2	Th16_18S
1294	centroid=0dd0090f41e42464852f8020b007be9f5bbb4599;size=3;;seqs=1	3	1	Eukaryota	Haptista	Centroplasthelida-Centroplasthelida_X	Centroplasthelida_XX	Centroplasthelida_XXX	Centroplasthelida_XXXX	Centroplasthelida_XXXXX	Centroplasthelida_XXXXX_sp.	AY821944	93.5	Th16_18S
1295	centroid=179094ac4537c067f42c77c54cd067bb15fd675c;size=3;;seqs=1	3	1	Eukaryota	TSAR	Stramenopiles-Gyrista	Bacillariophyceae	Bacillariales	Bacillariaceae	Fragilariopsis	Fragilariopsis_kerguelensis	LR812489	96.0	Th16_18S
1296	centroid=308dff08a1e7ea6db42b9fc7f9530433d9c82895;size=3;;seqs=1	3	1	Eukaryota	Obazoa	Opisthokonta-Fungi	Chytridiomycota	Chytridiales	Chytridiales_X	Chytridiales_XX	Chytridiales_XX_sp.	KC315826	82.8	Th16_18S
1297	centroid=226664f320ae8d7600a7c7c12bd6fb27d9396a89;size=3;;seqs=1	3	1	Eukaryota	TSAR	Rhizaria-Cercozoa	Endomyxa	Vampyrellida	Placopodidae	Placopodidae_X	Placopodidae_XX	AB622340	90.4	Th16_18S
1298	centroid=27a6ba1c0d44188b597d2a77512e6ed608f12d0d;size=3;;seqs=2	3	2	Eukaryota	TSAR	Alveolata-Ciliophora	Oligohymenophorea	Oligohymenophorea_X	Oligohymenophorea_XX	Oligohymenophorea_XXX	Oligohymenophorea_XXX_sp.	LC150060	93.4	Th16_18S
1299	centroid=30b38ba9b97149d37f13874f145755a126145bae;size=3;;seqs=2	3	2	Eukaryota	TSAR	Stramenopiles-Bigyra	Sagenista	Labyrinthulomycetes	Amphifilaceae	Fibrophrys	Fibrophrys_sp.	AY919701	94.2	Th16_18S
1300	centroid=1bc9d469d0b94238dcddd0e232f1ddb2078ddabd;size=3;;seqs=2	3	2	Eukaryota	Obazoa	Opisthokonta-Ichthyosporea	Ichthyophonida	Pseudoperkinsidae	Pseudoperkinsidae_X	Anurofeca	Anurofeca_richardsi	AF070445	98.6	Th16_18S
1301	centroid=389a99bf39a02fdbeaaebf505e9a3df4737c7c08;size=3;;seqs=14	3	14	Eukaryota	TSAR	Rhizaria-Cercozoa	Filosa-Sarcomonadea	Glissomonadida	Sandonidae	Flectomonas	Flectomonas_ekelundi	HM536169	96.2	Th16_18S
1302	centroid=88d97ef08fd3cccfa05b6759dc1116a4c68627ae;size=4;;seqs=1	4	1	Eukaryota	Amoebozoa	Evosea-Evosea_X	Variosea	Variosea_X	Variosea_XX	Arboramoeba	Arboramoeba_reticulata	KP864097	95.5	Th16_18S
1303	centroid=402daf7182df16d6e2f2474d18d4260c91f55870;size=3;;seqs=1	3	1	Eukaryota	Cryptista	Kathablepharidacea-Kathablepharida	Kathablepharidea	Kathablepharidida	Kathablepharidida_X	Kathablepharis	Kathablepharis_remigera	AY919672	97.6	Th16_18S
1304	centroid=58bf436fb2feb2b3ca9117227eadfd12091ee61b;size=3;;seqs=1	3	1	Eukaryota	TSAR	Rhizaria-Cercozoa	Novel-clade-10-12	Novel-clade-10	Novel-clade-10_X	Novel-clade-10_XX	Novel-clade-10_XX_sp.	HQ219347	98.1	Th16_18S
1305	centroid=0e67da97313a1621aa29e2b23ae93ae3d8845c30;size=3;;seqs=1	3	1	Eukaryota	Obazoa	Opisthokonta-Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Phaeosphaeria	Phaeosphaeria_sp.	EU189216	94.1	Th16_18S
1306	centroid=2744c91cc2ce287e732fe07f032d28f418c5955e;size=3;;seqs=1	3	1	Eukaryota	Amoebozoa	Evosea-Evosea_X	Variosea	Fractovitellida	Schizoplasmodiidae	Ceratiomyxella	Ceratiomyxella_tahitiensis	FJ544419	89.7	Th16_18S
1307	centroid=3b7380d285ce7ce48605a7ceeab09cde133338ed;size=3;;seqs=1	3	1	Eukaryota	Obazoa	Opisthokonta-Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Massaria	Massaria_zanthoxyli	HQ599454	94.6	Th16_18S
1308	centroid=66483d36b4d88fae9628f59f9763dc43e351484b;size=3;;seqs=3	3	3	Eukaryota	TSAR	Alveolata-Ciliophora	Oligohymenophorea	Scuticociliatia_1	Thigmophryidae	Myxophyllum	Myxophyllum_sp.	EF527121	95.5	Th16_18S
1309	centroid=40ae583f099712ea8fc3003b04265ec57cf8fe1c;size=3;;seqs=4	3	4	Eukaryota	TSAR	Alveolata-Ciliophora	Spirotrichea	Euplotia	Aspidiscidae	Aspidisca	Aspidisca_sp.	FJ577826	91.7	Th16_18S
1310	centroid=4f52e5234697af161de02207cbd44a4521d71697;size=3;;seqs=1	3	1	Eukaryota	Obazoa	Opisthokonta-Metazoa	Nematoda	Chromadorea	Chromadorea_X	Acrobeloides	Acrobeloides_apiculatus	AY284673	99.8	Th16_18S
1311	centroid=5b6afa30d8d59912ada6c576971514532af7fbc8;size=3;;seqs=2	3	2	Eukaryota	TSAR	Rhizaria-Cercozoa	Endomyxa	Vampyrellida	Vampyrellidae	Vampyrella	Vampyrella_X	JN090874	86.8	Th16_18S
1312	centroid=45cfefefe081b9c63ccc5a06769008256c2b6b10;size=3;;seqs=1	3	1	Eukaryota	TSAR	Rhizaria-Cercozoa	Novel-clade-10-12	Novel-clade-12	NC12B-lineage	NC12B-lineage_X	NC12B-lineage_X_sp.	DQ103828	89.5	Th16_18S
1313	centroid=7639b086cff82ef90e0e53dcfacbf2ffd1d28663;size=3;;seqs=1	3	1	Eukaryota	TSAR	Alveolata-Perkinsea	Perkinsida	Perkinsida_X	Perkinsida_XX	Perkinsida_XXX	Perkinsida_XXX_sp.	GQ330637	95.5	Th16_18S
1314	centroid=6e8e287083cb76fde76644ce4470a3b8c278939e;size=3;;seqs=32	3	32	Eukaryota	Archaeplastida	Chlorophyta-Chlorophyta_X	Chlorophyceae	Chlamydomonadales	Chlamydomonadales_X	Chloromonas	Chloromonas_perforata	FR865585	98.3	Th16_18S
1315	centroid=7db227b8d59cab3fa12adea959a9951c8878dd32;size=3;;seqs=1	3	1	Eukaryota	Obazoa	Opisthokonta-Fungi	Zoopagomycota	Zoopagomycotina	Zoopagomycotina_X	Cochlonema	Cochlonema_euryblastum	DQ520640	91.0	Th16_18S
1316	centroid=6c8514a18e82f5ba3fa8c0385174d8e4d2afff8a;size=3;;seqs=1	3	1	Eukaryota	Excavata	Discoba-Euglenozoa	Euglenida	Petalomonadida	Scytomonadidae	Petalomonas	Petalomonas_cantuscygni	U84731	92.6	Th16_18S
1317	centroid=81bc521350e3625f031455784ebb207e0a35491d;size=3;;seqs=4	3	4	Eukaryota	TSAR	Rhizaria-Cercozoa	Filosa-Sarcomonadea	Cercomonadida	Cercomonadidae	Cercomonas	Cercomonas_sp.	EF024028	95.8	Th16_18S
1318	centroid=b3f2ee5da857a4e1262999d56e8ec0f32201809b;size=3;;seqs=1	3	1	Eukaryota	TSAR	Alveolata-Perkinsea	Perkinsida	Perkinsida_X	Perkinsida_XX	Perkinsida_XXX	Perkinsida_XXX_sp.	DQ244038	96.7	Th16_18S
1319	centroid=7e8e7a8f0bd3c005e8d10234955052044b9e80a8;size=3;;seqs=1	3	1	Eukaryota	Obazoa	Opisthokonta-Metazoa	Platyhelminthes	Turbellaria	Rhabdocoela	Phaenocora	Phaenocora_sp.	KC529493	98.7	Th16_18S
1320	centroid=843a8eeca2037c8bc7c747d8c7ccacfb799a99cc;size=3;;seqs=1	3	1	Eukaryota	Obazoa	Opisthokonta-Fungi	Ascomycota	Taphrinomycotina	Schizosaccharomycetes	Schizosaccharomyces	Schizosaccharomyces_pombe	CU329672	87.2	Th16_18S
1321	centroid=89088fd19f4f9c0d255e5267c24dc85c796a0485;size=3;;seqs=1	3	1	Eukaryota	TSAR	Rhizaria-Cercozoa	Filosa-Sarcomonadea	Glissomonadida	Proleptomonadidae	Proleptomonas	Proleptomonas_faecicola	GQ377682	99.8	Th16_18S
1322	centroid=b5add5f94a499111d5baf968a3ef34c426e0e857;size=3;;seqs=1	3	1	Eukaryota	TSAR	Alveolata-Chrompodellids	Colpodellidea	Colpodellida	Colpodellaceae	Colpodellidae2	Colpodellidae2_sp.	EF025008	92.4	Th16_18S
1323	centroid=cfcbffeaec0fdb472a5d87484ca691b2c2bdf4d6;size=4;;seqs=1	4	1	Eukaryota	TSAR	Stramenopiles-Gyrista	Bacillariophyceae	Bacillariales	Bacillariaceae	Fragilariopsis	Fragilariopsis_kerguelensis	LR812489	96.3	Th16_18S
1324	centroid=e2ae88c57802b720882626a403a86a5196d4031e;size=4;;seqs=1	4	1	Eukaryota	Eukaryota_X	Ancyromonadida-Ancyromonadida_X	Ancyromonadida_XX	Ancyromonadida_XXX	Ancyromonadida_Group-1	Ancyromonadida_Group-1_X	Ancyromonas_micra	EU349230	88.4	Th16_18S
1325	centroid=ac93aa629c1f5f2e761d6c97673c70e90e6cf918;size=3;;seqs=1	3	1	Eukaryota	TSAR	Rhizaria-Cercozoa	Filosa-Imbricatea	Marimonadida	Marimonadida_X	Marimonadida_XX	Marimonadida_XX_sp.	JX188377	91.9	Th16_18S
1326	centroid=f2c0f1258b8e1bba98bf7b1e62dedd2bea87a1d1;size=3;;seqs=4	3	4	Eukaryota	TSAR	Alveolata-Chrompodellids	Colpodellidea	Colpodellida	Alphamonaceae	Alphamonas	Alphamonas_sp.	GU067926	87.9	Th16_18S
1327	centroid=c81558b17c6ca106921fbb0a58f5f6674783a286;size=3;;seqs=3	3	3	Eukaryota	Obazoa	Opisthokonta-Fungi	Basidiomycota	Pucciniomycotina	Microbotryomycetes	Microbotryomycetes_X	Microbotryomycetes_X_sp.	AB534312	98.7	Th16_18S
1328	centroid=4856d0463c4881d5c8f3651e07f24d2b930fee9a;size=2;;seqs=1	2	1	Eukaryota	Excavata	Discoba-Euglenozoa	Kinetoplastea	Neobodonida	Rhynchomonadidae	Rhynchomonas	Rhynchomonas_sp.	DQ207598	99.6	Th16_18S
1329	centroid=b8d7d17518b9035a1fa8c43750dcfc36a1220256;size=3;;seqs=1	3	1	Eukaryota	TSAR	Rhizaria-Cercozoa	Filosa-Thecofilosea	Tectofilosida	Tectofilosida_X	Fisculla	Fisculla_terrestris	KT809356	95.9	Th16_18S
1330	centroid=f643faa2e2587dc0b7e83c1fa69bdaac0e6dc5ea;size=3;;seqs=1	3	1	Eukaryota	Amoebozoa	Evosea-Evosea_X	Variosea	Flamellidae	Flamella-lineage	Flamella	Flamella_pleistocenica	KP208180	99.7	Th16_18S
1331	centroid=2913224027ad10790e93c066748576f3c33887ff;size=2;;seqs=1	2	1	Eukaryota	Amoebozoa	Discosea-Discosea_X	Flabellinia	Flabellinia_X	LKM74-lineage	Mycamoeba	Mycamoeba_gemmipara	KX687875	99.8	Th16_18S
1332	centroid=f05951325f35a0d191d67a8b1bba405b18d233c6;size=3;;seqs=1	3	1	Eukaryota	TSAR	Alveolata-Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-1	Dino-Group-I-Clade-1_X	Dino-Group-I-Clade-1_X_sp.	KF031762	99.9	Th16_18S
1333	centroid=9ca3707c15afdd84d9da67bfdfb7d7dbc7406077;size=3;;seqs=2	3	2	Eukaryota	TSAR	Stramenopiles-Bigyra	Sagenista	Labyrinthulomycetes	Amphitraemidae	Amphitrema	Amphitrema_sp.	GQ330589	86.1	Th16_18S
1334	centroid=48c140131eb43d371f12ca54a6b3a3ecd4105268;size=2;;seqs=1	2	1	Eukaryota	Amoebozoa	Evosea-Evosea_X	Variosea	Fractovitellida	Schizoplasmodiidae	Ceratiomyxella	Ceratiomyxella_tahitiensis	FJ544419	88.7	Th16_18S
1335	centroid=0212f5e9bb2a51ce3dac7541e3f3a8d1912bc3c1;size=2;;seqs=1	2	1	Eukaryota	TSAR	Alveolata-Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Psychodiella	Psychodiella_sp.	FJ865355	89.2	Th16_18S
1336	centroid=4acb8964f2ad6ef505737fedcfcbfbed1d0cdf71;size=2;;seqs=1	2	1	Eukaryota	Amoebozoa	Evosea-Evosea_X	Variosea	Fractovitellida	Acramoebidae	Acramoeba	Acramoeba_dendroida	AF293897	96.0	Th16_18S
1337	centroid=6ae4dfa2f75fabc6e7194b8e0957cf3187b52453;size=2;;seqs=1	2	1	Eukaryota	Amoebozoa	Tubulinea-Tubulinea_X	Echinamoebida	Echinamoebida_X	Echinamoebidae	Echinamoeba	Echinamoeba_exundans	AF293895	92.3	Th16_18S
1338	centroid=4ce52733ac5d7875959eb5dd68657650b8f2c2a9;size=2;;seqs=10	2	10	Eukaryota	TSAR	Stramenopiles-Gyrista	Bacillariophyceae	Bacillariophyceae_X	Bacillariophyceae_XX	Bacillariophyceae_XXX	Bacillariophyceae_XXX_sp.	KC771173	97.2	Th16_18S
1339	centroid=6e740e94cf32a5fec3d0c9e43b0b1a1cd9be8e79;size=2;;seqs=1	2	1	Eukaryota	Obazoa	Opisthokonta-Fungi	Rozellomycota	Rozellomycota_X	Rozellomycota_XX	Rozellomycota_XXX	Rozellomycota_XXX_sp.	DQ244011	97.1	Th16_18S
1340	centroid=66358ae845459d0be46fa60f5ea79b42dcc9687d;size=2;;seqs=1	2	1	Eukaryota	Amoebozoa	Evosea-Evosea_X	Variosea	Flamellidae	WIM80-lineage	WIM80-lineage_X	WIM80-lineage_X_sp.	AY082976	81.9	Th16_18S
1341	centroid=7513c2b55306876c586982df3d0a7b9f95c5e6c2;size=2;;seqs=1	2	1	Eukaryota	TSAR	Alveolata-Ciliophora	Colpodea	Colpodea_X	Colpodida	Mykophagophrys	Mykophagophrys_terricola	EU039902	98.8	Th16_18S
1342	centroid=76aa23e19397ae5d8f62056883fc23f24be887a9;size=2;;seqs=1	2	1	Eukaryota	Amoebozoa	Tubulinea-Tubulinea_X	Elardia	Euamoebida	Nolandellidae	Nolandellidae_X	Nolandellidae_X_sp.	EF023499	88.9	Th16_18S
1343	centroid=8f08ce588152ba9a40ccdac845303185ab74cc6f;size=2;;seqs=1	2	1	Eukaryota	Amoebozoa	Evosea-Evosea_X	Variosea	Variosea_X	Variosea_XX	Variosea_XXX	Variosea_XXX_sp.	EF024087	98.7	Th16_18S
1344	centroid=8d973ec4ffb8d405b9dffa08eb007f200b075799;size=2;;seqs=1	2	1	Eukaryota	TSAR	Alveolata-Ciliophora	Nassophorea	Nassophorea_X	Microthoracida	Trochiliopsis	Trochiliopsis_australis	JQ918367	96.5	Th16_18S
1345	centroid=b885402e0f985516318e34b6d67b612367aece1a;size=2;;seqs=1	2	1	Eukaryota	Amoebozoa	Tubulinea-Tubulinea_X	Elardia	Euamoebida	Nolandellidae	Nolandellidae_X	Nolandellidae_X_sp.	EF023499	97.6	Th16_18S
1346	centroid=e037f8f853c6c6a524805f332fbce7e30f85e69a;size=2;;seqs=1	2	1	Eukaryota	TSAR	Stramenopiles-Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_gregaria	HM805037	99.8	Th16_18S
1347	centroid=73fc0c0b1853b72d5d45558996bf2360d68dd962;size=2;;seqs=1	2	1	Eukaryota	Obazoa	Opisthokonta-Fungi	Opisthosporidia	Microsporida	Microsporida_X	Paramicrosporidium	Paramicrosporidium_saccamoebae	MTSL01000017	86.8	Th16_18S
